Ano;Sigla da Unidade da Federação;Nome da Unidade da Federação;Nome do Município;Valor adicionado bruto da Agropecuária a preços correntes (R$ 1.000);Valor adicionado bruto da Indústria a preços correntes (R$ 1.000);Valor adicionado bruto dos Serviços a preços correntes (R$ 1.000);Valor adicionado bruto da Administração a preços correntes (R$ 1.000);Impostos, líquidos de subsídios, sobre produtos a preços correntes (R$ 1.000);Produto Interno Bruto per capita a preços correntes (R$ 1,00)
2011;SC;Santa Catarina;Nova Itaberaba;27395;30747;33787;13996;13439;27967.21
2011;SC;Santa Catarina;Nova Trento;11439;152237;80721;36094;20209;24308.83
2011;SC;Santa Catarina;Nova Veneza;28997;191557;110408;40297;64283;32387.12
2011;SC;Santa Catarina;Novo Horizonte;18795;6102;17095;9395;4016;20338.62
2011;SC;Santa Catarina;Orleans;60880;306862;188350;60694;54403;31220.94
2011;SC;Santa Catarina;Otacílio Costa;59216;233795;107703;53239;36962;29721.83
2011;SC;Santa Catarina;Ouro;31831;7647;30515;20948;6384;13223.53
2011;SC;Santa Catarina;Ouro Verde;24480;3536;20498;9817;3897;27473.90
2011;SC;Santa Catarina;Paial;10551;22367;19533;6788;8398;38849.28
2011;SC;Santa Catarina;Painel;15053;1759;6584;8390;960;13922.80
2011;SC;Santa Catarina;Palhoça;41712;721196;1337998;378148;654419;22383.55
2011;SC;Santa Catarina;Palma Sola;48434;25605;55801;21722;13703;21374.05
2011;SC;Santa Catarina;Palmeira;11424;32585;10786;10747;5486;29693.72
2011;SC;Santa Catarina;Palmitos;140950;52612;147275;45035;34247;26226.32
2011;SC;Santa Catarina;Papanduva;76915;104245;113911;49812;30849;20858.90
2011;SC;Santa Catarina;Paraíso;15296;24253;24317;12788;9194;21323.58
2011;SC;Santa Catarina;Passo de Torres;14770;7720;12219;19473;3260;8449.92
2011;SC;Santa Catarina;Passos Maia;29291;14054;12780;15083;4956;17310.18
2011;SC;Santa Catarina;Paulo Lopes;14333;22362;72984;20764;9578;20741.01
2011;SC;Santa Catarina;Pedras Grandes;24051;26405;16061;12806;5912;20824.70
2011;SC;Santa Catarina;Penha;17066;50713;169509;69631;27547;13007.18
2011;SC;Santa Catarina;Peritiba;13401;6380;15988;10003;3282;16516.51
2011;SC;Santa Catarina;Petrolândia;40028;12868;29006;17316;5423;17126.07
2011;SC;Santa Catarina;Balneário Piçarras;10603;97713;159260;56239;35378;20464.46
2011;SC;Santa Catarina;Pinhalzinho;31671;248993;276756;48578;96061;42196.06
2011;SC;Santa Catarina;Pinheiro Preto;14382;17365;25223;10615;17605;26789.65
2011;SC;Santa Catarina;Piratuba;15185;522670;41100;20369;6105;128595.76
2011;SC;Santa Catarina;Planalto Alegre;12183;24690;29533;10093;10585;32615.67
2011;SC;Santa Catarina;Pomerode;6874;543814;300438;91137;248810;42248.64
2011;SC;Santa Catarina;Ponte Alta;22615;13886;17748;15628;3974;15155.20
2011;SC;Santa Catarina;Ponte Alta do Norte;26783;13561;20844;11520;6126;23816.72
2011;SC;Santa Catarina;Ponte Serrada;48673;24909;59517;31111;11854;15907.47
2011;SC;Santa Catarina;Porto Belo;7529;49883;401818;48327;96566;36622.36
2011;SC;Santa Catarina;Porto União;49453;103623;154964;88038;32561;12749.93
2011;SC;Santa Catarina;Pouso Redondo;33277;70424;92175;39552;23215;17230.22
2011;SC;Santa Catarina;Praia Grande;9305;16311;33880;19434;6508;11758.82
2011;SC;Santa Catarina;Presidente Castello Branco;12017;1859;6452;7518;1044;16884.65
2011;SC;Santa Catarina;Presidente Getúlio;30063;83966;107554;44306;24195;19231.27
2011;SC;Santa Catarina;Presidente Nereu;12530;2048;7034;8837;887;13726.11
2011;SC;Santa Catarina;Princesa;8713;4886;6194;9234;1593;11053.78
2011;SC;Santa Catarina;Quilombo;46404;144362;205721;29552;67479;48332.07
2011;SC;Santa Catarina;Rancho Queimado;27922;8052;18688;10307;3530;24845.45
2011;SC;Santa Catarina;Rio das Antas;40213;12518;20155;20025;5577;16027.40
2011;SC;Santa Catarina;Rio do Campo;34309;11994;27201;18467;5000;15724.03
2011;SC;Santa Catarina;Rio do Oeste;34870;14400;35203;20190;6618;15633.74
2011;SC;Santa Catarina;Rio dos Cedros;15968;88636;69143;28069;27129;22039.30
2011;SC;Santa Catarina;Rio do Sul;12797;552230;826792;181330;214170;28859.84
2011;SC;Santa Catarina;Rio Fortuna;27375;9335;28361;14121;6980;19338.48
2011;SC;Santa Catarina;Rio Negrinho;55677;238391;248560;122758;70044;18380.70
2011;SC;Santa Catarina;Rio Rufino;13020;2075;5684;9133;878;12628.75
2011;SC;Santa Catarina;Riqueza;16036;5869;14713;14378;2777;11172.55
2011;SC;Santa Catarina;Rodeio;6284;50393;64036;29933;24268;15953.49
2011;SC;Santa Catarina;Romelândia;15955;24997;33482;16111;10761;18489.67
2011;SC;Santa Catarina;Salete;22490;24734;37319;19660;5958;14914.81
2011;SC;Santa Catarina;Saltinho;16682;2957;8372;12066;1487;10541.37
2011;SC;Santa Catarina;Salto Veloso;12661;54185;79822;15452;25009;43196.89
2011;SC;Santa Catarina;Sangão;11902;74499;49058;29024;15855;17053.20
2011;SC;Santa Catarina;Santa Cecília;37769;64340;70398;46752;17648;14964.68
2011;SC;Santa Catarina;Santa Helena;12616;5868;9077;8446;2050;16078.79
2011;SC;Santa Catarina;Santa Rosa de Lima;8462;2259;14151;8090;1948;16864.77
2011;SC;Santa Catarina;Santa Rosa do Sul;16366;7736;19645;22349;4779;8779.36
2011;SC;Santa Catarina;Santa Terezinha;66675;7728;20952;24297;3541;14059.94
2011;SC;Santa Catarina;Santa Terezinha do Progresso;15134;1522;5385;9319;909;11294.84
2011;SC;Santa Catarina;Santiago do Sul;8204;1889;10984;6188;2292;20411.81
2011;SC;Santa Catarina;Santo Amaro da Imperatriz;16249;204588;167109;53979;34279;23712.99
2011;SC;Santa Catarina;São Bernardino;16474;4016;12413;9354;2611;16982.71
2011;SC;Santa Catarina;São Bento do Sul;62874;994952;684217;229384;293590;29992.28
2011;SC;Santa Catarina;São Bonifácio;7712;4727;10702;10354;1412;11666.48
2011;SC;Santa Catarina;São Carlos;39682;54494;79161;28999;21856;21633.91
2011;SC;Santa Catarina;São Cristóvão do Sul;12417;17494;22534;15098;8227;15001.11
2011;SC;Santa Catarina;São Domingos;53995;41327;84585;27308;20568;24007.58
2011;SC;Santa Catarina;São Francisco do Sul;11039;1102071;784766;163117;595576;61345.54
2011;SC;Santa Catarina;São João do Oeste;36548;10860;34014;17500;8381;17721.52
2011;SC;Santa Catarina;São João Batista;5507;188618;155888;74950;42661;17233.20
2011;SC;Santa Catarina;São João do Itaperiú;16877;10021;16416;12146;4308;17288.95
2011;SC;Santa Catarina;São João do Sul;25522;8281;19680;19855;3368;10928.38
2011;SC;Santa Catarina;São Joaquim;117161;31668;152141;66657;24388;15703.22
2011;SC;Santa Catarina;São José;6908;1128166;3148425;576919;1182627;28426.22
2011;SC;Santa Catarina;São José do Cedro;39756;56020;108972;37476;25103;19534.32
2011;SC;Santa Catarina;São José do Cerrito;28296;12971;18411;25211;4069;9682.06
2011;SC;Santa Catarina;São Lourenço do Oeste;53780;140230;232117;60113;94096;26422.18
2011;SC;Santa Catarina;São Ludgero;40767;149128;94215;33020;78552;35398.35
2011;SC;Santa Catarina;São Martinho;14237;8144;20007;10443;2305;17202.67
2011;SC;Santa Catarina;São Miguel da Boa Vista;7396;856;3783;7588;704;10720.46
2011;SC;Santa Catarina;São Miguel do Oeste;32389;280917;492957;99024;119462;27989.43
2011;SC;Santa Catarina;São Pedro de Alcântara;8186;3493;15247;14391;2481;9143.76
2011;SC;Santa Catarina;Saudades;35822;71029;53220;24739;29453;23623.32
2011;SC;Santa Catarina;Schroeder;8596;122172;98293;45772;37517;19781.52
2011;SC;Santa Catarina;Seara;72425;114533;162670;48649;54960;26706.53
2011;SC;Santa Catarina;Serra Alta;13337;29256;35997;10178;12045;30717.31
2011;SC;Santa Catarina;Siderópolis;12698;140122;73029;37973;29685;22458.17
2011;SC;Santa Catarina;Sombrio;87194;88673;186442;72722;38372;17602.56
2011;SC;Santa Catarina;Sul Brasil;12138;25063;20568;9045;8497;27485.88
2011;SC;Santa Catarina;Taió;49510;99108;129796;49781;37897;21116.28
2011;SC;Santa Catarina;Tangará;52229;80628;67299;26900;26361;29235.89
2011;SC;Santa Catarina;Tigrinhos;10088;1203;3114;7262;565;12718.16
2011;SC;Santa Catarina;Tijucas;18223;272138;323751;92135;125021;26361.82
2011;SC;Santa Catarina;Timbé do Sul;22065;6515;17272;15997;3413;12297.28
2011;SC;Santa Catarina;Timbó;6809;483461;411716;120700;157273;31597.05
2011;SC;Santa Catarina;Timbó Grande;22393;35884;20883;22605;5378;14841.90
2011;SC;Santa Catarina;Três Barras;34630;254159;86717;54759;37644;25699.43
2011;SC;Santa Catarina;Treviso;3985;90312;29633;14626;4485;40214.00
2011;SC;Santa Catarina;Treze de Maio;18192;22285;20651;19185;5997;12528.70
2011;SC;Santa Catarina;Treze Tílias;19540;68308;96973;20485;35741;37331.19
2011;SC;Santa Catarina;Trombudo Central;14475;60557;51541;20565;20568;25363.73
2011;SC;Santa Catarina;Tubarão;25658;538536;1165929;262569;263516;23061.83
2011;SC;Santa Catarina;Tunápolis;25964;7311;17191;14211;2940;14629.43
2011;SC;Santa Catarina;Turvo;33990;80164;105066;32775;31361;23753.53
2011;SC;Santa Catarina;União do Oeste;14671;24091;29276;9680;10193;30588.31
2011;SC;Santa Catarina;Urubici;47454;9446;58711;30165;9581;14473.36
2011;SC;Santa Catarina;Urupema;13429;2545;8118;9038;1394;13926.95
2011;SC;Santa Catarina;Urussanga;19972;279437;112180;60326;55699;26002.34
2011;SC;Santa Catarina;Vargeão;18828;95145;94681;11311;37631;72911.63
2011;SC;Santa Catarina;Vargem;14061;3317;6172;9552;986;12279.59
2011;SC;Santa Catarina;Vargem Bonita;23157;148794;38171;17467;18813;51710.85
2011;SC;Santa Catarina;Vidal Ramos;35988;29164;35813;20427;12371;21276.10
2011;SC;Santa Catarina;Videira;90360;381032;690274;142946;177333;31121.55
2011;SC;Santa Catarina;Vitor Meireles;24282;7864;17355;14920;3155;13035.53
2011;SC;Santa Catarina;Witmarsum;20127;16062;15754;12292;3714;18734.70
2011;SC;Santa Catarina;Xanxerê;78897;362718;534540;124338;141583;27822.39
2011;SC;Santa Catarina;Xavantina;50231;8673;21673;12758;4128;23644.65
2011;SC;Santa Catarina;Xaxim;76259;184293;190280;76094;67252;22912.03
2011;SC;Santa Catarina;Zortéa;15818;2940;10067;10518;1187;13425.24
2011;RS;Rio Grande do Sul;Aceguá;54698;13029;26211;17187;4834;26175.89
2011;RS;Rio Grande do Sul;Água Santa;44336;5921;42905;12557;7980;30589.01
2011;RS;Rio Grande do Sul;Agudo;84918;37055;88253;47283;25857;17002.57
2011;RS;Rio Grande do Sul;Ajuricaba;47517;6128;96536;20613;18549;26221.22
2011;RS;Rio Grande do Sul;Alecrim;19533;2490;20764;19376;2573;9334.69
2011;RS;Rio Grande do Sul;Alegrete;199741;139336;479072;202906;83084;14313.44
2011;RS;Rio Grande do Sul;Alegria;23155;2520;13698;13820;2298;13149.76
2011;RS;Rio Grande do Sul;Almirante Tamandaré do Sul;38809;3263;19154;8432;3538;35636.23
2011;RS;Rio Grande do Sul;Alpestre;36551;3901;19449;22493;5164;11145.44
2011;RS;Rio Grande do Sul;Alto Alegre;16735;1651;10294;6838;1761;20415.31
2011;RS;Rio Grande do Sul;Alto Feliz;12317;8349;7400;9771;3001;13966.72
2011;RS;Rio Grande do Sul;Alvorada;1022;282960;636752;474644;142338;7822.66
2011;RS;Rio Grande do Sul;Amaral Ferrador;23959;2460;16226;19272;2346;10039.44
2011;RS;Rio Grande do Sul;Ametista do Sul;9962;8493;13105;21264;3885;7750.39
2011;RS;Rio Grande do Sul;André da Rocha;24755;1729;9107;5831;1416;34997.61
2011;RS;Rio Grande do Sul;Anta Gorda;40360;8164;32153;18228;8233;17697.12
2011;RS;Rio Grande do Sul;Antônio Prado;38176;68297;99068;35353;36357;21614.71
2011;RS;Rio Grande do Sul;Arambaré;26421;3473;16052;13105;2244;16674.71
2011;RS;Rio Grande do Sul;Araricá;714;32877;26369;16870;12345;18095.75
2011;RS;Rio Grande do Sul;Aratiba;36627;1040350;30438;23829;5653;174290.64
2011;RS;Rio Grande do Sul;Arroio do Meio;32844;319067;213278;53163;102907;38113.46
2011;RS;Rio Grande do Sul;Arroio do Sal;1214;13382;66939;28516;9433;15067.37
2011;RS;Rio Grande do Sul;Arroio do Padre;8314;1279;6844;10480;1193;10248.01
2011;RS;Rio Grande do Sul;Arroio dos Ratos;9715;12005;46105;37178;7586;8262.11
2011;RS;Rio Grande do Sul;Arroio do Tigre;71006;17498;58741;35163;9551;15065.10
2011;RS;Rio Grande do Sul;Arroio Grande;114462;25695;89527;51485;14709;16064.62
2011;RS;Rio Grande do Sul;Arvorezinha;42985;12406;46009;26085;7686;13222.22
2011;RS;Rio Grande do Sul;Augusto Pestana;54666;9626;65982;20146;12119;23081.28
2011;RS;Rio Grande do Sul;Áurea;20818;3194;17246;11120;3093;15205.70
2011;RS;Rio Grande do Sul;Bagé;76812;139977;745248;322317;116026;11974.79
2011;RS;Rio Grande do Sul;Balneário Pinhal;3517;6408;56831;37419;6582;9962.06
2011;RS;Rio Grande do Sul;Barão;19490;57110;22088;15863;13168;22142.53
2011;RS;Rio Grande do Sul;Barão de Cotegipe;33334;10505;35660;17562;8588;16191.41
2011;RS;Rio Grande do Sul;Barão do Triunfo;37818;2216;10591;20440;1704;10327.80
2011;RS;Rio Grande do Sul;Barracão;50185;10269;34502;17409;5378;22053.33
2011;RS;Rio Grande do Sul;Barra do Guarita;7266;1270;5685;10181;696;8103.56
2011;RS;Rio Grande do Sul;Barra do Quaraí;42618;6039;16630;15950;4386;21288.58
2011;RS;Rio Grande do Sul;Barra do Ribeiro;52576;15443;54001;34651;14691;13569.96
2011;RS;Rio Grande do Sul;Barra do Rio Azul;15832;816;4091;7355;703;14603.06
2011;RS;Rio Grande do Sul;Barra Funda;11842;27039;18940;9145;7780;31432.20
2011;RS;Rio Grande do Sul;Barros Cassal;49370;4899;28283;30564;4316;10563.26
2011;RS;Rio Grande do Sul;Benjamin Constant do Sul;7034;739;3464;7047;489;8251.69
2011;RS;Rio Grande do Sul;Bento Gonçalves;66903;1408401;1457960;319974;674606;36207.68
2011;RS;Rio Grande do Sul;Boa Vista das Missões;51356;3538;17749;8580;2220;39564.95
2011;RS;Rio Grande do Sul;Boa Vista do Buricá;25872;16904;41061;19315;7382;16813.71
2011;RS;Rio Grande do Sul;Boa Vista do Cadeado;74585;4655;26915;9923;4031;49245.26
2011;RS;Rio Grande do Sul;Boa Vista do Incra;51888;3784;23264;10001;3662;38012.57
2011;RS;Rio Grande do Sul;Boa Vista do Sul;17659;4598;10787;10447;4577;17340.77
2011;RS;Rio Grande do Sul;Bom Jesus;66886;22890;54751;31893;11273;16346.70
2011;RS;Rio Grande do Sul;Bom Princípio;13861;98042;87961;34140;34430;22433.02
2011;RS;Rio Grande do Sul;Bom Progresso;11274;2373;8308;8072;2053;14008.59
2011;RS;Rio Grande do Sul;Bom Retiro do Sul;11000;43274;51987;32275;15774;13389.16
2011;RS;Rio Grande do Sul;Boqueirão do Leão;45453;5229;18558;21254;2325;12114.07
2011;RS;Rio Grande do Sul;Bossoroca;61646;5823;49442;22838;9223;21853.10
2011;RS;Rio Grande do Sul;Bozano;26170;1644;10852;7766;1445;21870.62
2011;RS;Rio Grande do Sul;Braga;16698;3047;15550;12457;2804;13798.02
2011;RS;Rio Grande do Sul;Brochier;12571;9276;17156;14126;3160;11974.04
2011;RS;Rio Grande do Sul;Butiá;54535;58963;92877;56205;17138;13702.91
2011;RS;Rio Grande do Sul;Caçapava do Sul;55844;80045;182166;97290;36467;13440.00
2011;RS;Rio Grande do Sul;Cacequi;57065;10807;59591;39093;9020;12956.65
2011;RS;Rio Grande do Sul;Cachoeira do Sul;203520;250399;596698;222259;126852;16759.82
2011;RS;Rio Grande do Sul;Cachoeirinha;400;1019770;1671133;363288;1693513;39866.20
2011;RS;Rio Grande do Sul;Cacique Doble;26939;3065;15828;13805;2098;12660.79
2011;RS;Rio Grande do Sul;Caibaté;30872;4442;29458;16035;5134;17418.11
2011;RS;Rio Grande do Sul;Caiçara;26763;3045;11562;15602;1420;11604.03
2011;RS;Rio Grande do Sul;Camaquã;124719;179566;497161;170567;133172;17557.41
2011;RS;Rio Grande do Sul;Camargo;26442;3619;15807;9719;3377;22678.69
2011;RS;Rio Grande do Sul;Cambará do Sul;30475;27010;25252;22424;8072;17367.09
2011;RS;Rio Grande do Sul;Campestre da Serra;21514;9268;14947;11759;8844;20391.17
2011;RS;Rio Grande do Sul;Campina das Missões;29066;4212;24613;17603;3647;13083.23
2011;RS;Rio Grande do Sul;Campinas do Sul;32275;7904;58976;16975;9598;22897.09
2011;RS;Rio Grande do Sul;Campo Bom;1177;689465;589946;171835;311638;29139.25
2011;RS;Rio Grande do Sul;Campo Novo;29553;7093;41687;16518;9212;19403.79
2011;RS;Rio Grande do Sul;Campos Borges;16860;2291;16889;11361;3342;14614.59
2011;RS;Rio Grande do Sul;Candelária;124739;54560;140102;75676;22981;13835.67
2011;RS;Rio Grande do Sul;Cândido Godói;41701;15668;41619;18300;8709;19405.03
2011;RS;Rio Grande do Sul;Candiota;15166;179475;50296;36419;29436;35213.15
2011;RS;Rio Grande do Sul;Canela;6554;114201;264860;109591;42890;13567.73
2011;RS;Rio Grande do Sul;Canguçu;128913;26413;192010;145470;29369;9778.75
2011;RS;Rio Grande do Sul;Canoas;3452;1719035;5295152;970084;2617812;32613.45
2011;RS;Rio Grande do Sul;Canudos do Vale;13265;919;3592;7018;558;14115.66
2011;RS;Rio Grande do Sul;Capão Bonito do Sul;47743;6279;15382;6770;2759;45312.32
2011;RS;Rio Grande do Sul;Capão da Canoa;1015;160910;395930;143135;60471;17738.91
2011;RS;Rio Grande do Sul;Capão do Cipó;90959;8332;34576;12585;5316;48226.00
2011;RS;Rio Grande do Sul;Capão do Leão;27207;87312;84496;71027;26843;12195.88
2011;RS;Rio Grande do Sul;Capivari do Sul;26932;15726;44568;13747;12115;28622.75
2011;RS;Rio Grande do Sul;Capela de Santana;11767;14209;34239;31156;8125;8479.33
2011;RS;Rio Grande do Sul;Capitão;18412;3009;5374;9275;915;13998.66
2011;RS;Rio Grande do Sul;Carazinho;75083;239460;734257;176958;171918;23512.09
2011;RS;Rio Grande do Sul;Caraá;17781;3972;8728;20297;1610;7096.89
2011;RS;Rio Grande do Sul;Carlos Barbosa;31020;521479;295443;75207;232634;45234.34
2011;RS;Rio Grande do Sul;Carlos Gomes;10445;845;3531;6297;415;13594.04
2011;RS;Rio Grande do Sul;Casca;56318;34938;97927;24852;27007;27808.22
2011;RS;Rio Grande do Sul;Caseiros;21433;3401;14047;9621;2136;16773.01
2011;RS;Rio Grande do Sul;Catuípe;75030;10335;71649;26271;11158;21007.21
2011;RS;Rio Grande do Sul;Caxias do Sul;133039;7147923;6994991;1349312;3175101;42599.15
2011;RS;Rio Grande do Sul;Centenário;18576;1483;8335;9315;1190;13172.63
2011;RS;Rio Grande do Sul;Cerrito;18229;2914;13906;18382;2039;8718.78
2011;RS;Rio Grande do Sul;Cerro Branco;20019;2007;10536;15166;1393;10996.52
2011;RS;Rio Grande do Sul;Cerro Grande;16668;1027;5467;8848;707;13614.70
2011;RS;Rio Grande do Sul;Cerro Grande do Sul;24065;5859;30004;28325;6182;9061.11
2011;RS;Rio Grande do Sul;Cerro Largo;28175;42895;231213;36286;78821;31295.69
2011;RS;Rio Grande do Sul;Chapada;114418;18214;82475;27789;14221;27502.06
2011;RS;Rio Grande do Sul;Charqueadas;10131;453410;205922;109127;102001;24644.34
2011;RS;Rio Grande do Sul;Charrua;27751;2683;11857;10919;1730;15933.80
2011;RS;Rio Grande do Sul;Chiapetta;60653;5017;31633;14337;4192;28878.32
2011;RS;Rio Grande do Sul;Chuí;7520;4291;45391;18097;8620;14044.82
2011;RS;Rio Grande do Sul;Chuvisca;30607;2141;9629;15118;1423;11835.84
2011;RS;Rio Grande do Sul;Cidreira;8932;12649;80284;41474;9900;11825.00
2011;RS;Rio Grande do Sul;Ciríaco;46179;4683;26709;14379;4575;19711.00
2011;RS;Rio Grande do Sul;Colinas;12122;4884;8712;8160;1835;14775.62
2011;RS;Rio Grande do Sul;Colorado;50941;4903;32714;13863;5672;30795.42
2011;RS;Rio Grande do Sul;Condor;64458;36493;70583;20867;14313;31525.71
2011;RS;Rio Grande do Sul;Constantina;35392;11406;66739;27912;10924;15632.71
2011;RS;Rio Grande do Sul;Coqueiro Baixo;14171;681;3008;5963;586;16026.46
2011;RS;Rio Grande do Sul;Coqueiros do Sul;32639;2182;14007;8940;2244;24605.64
2011;RS;Rio Grande do Sul;Coronel Barros;24648;4355;18048;9408;3313;24297.79
2011;RS;Rio Grande do Sul;Coronel Bicaco;63702;9735;53979;22502;8106;20533.24
2011;RS;Rio Grande do Sul;Coronel Pilar;14478;802;3425;6318;749;15044.83
2011;RS;Rio Grande do Sul;Cotiporã;20418;12248;16612;12545;4868;17082.68
2011;RS;Rio Grande do Sul;Coxilha;76433;5568;20667;10790;2377;41149.00
2011;RS;Rio Grande do Sul;Crissiumal;46020;30698;65125;39452;12813;13864.79
2011;RS;Rio Grande do Sul;Cristal;37629;7763;29561;21123;5145;13809.18
2011;RS;Rio Grande do Sul;Cristal do Sul;15919;947;5077;8954;586;11152.51
2011;RS;Rio Grande do Sul;Cruz Alta;168986;161354;1082802;168812;220099;28844.86
2011;RS;Rio Grande do Sul;Cruzaltense;16704;1702;11093;8146;2141;18855.75
2011;RS;Rio Grande do Sul;Cruzeiro do Sul;33644;34842;63376;31522;18470;14700.06
2011;RS;Rio Grande do Sul;David Canabarro;37337;4833;21917;14057;2755;17289.71
2011;RS;Rio Grande do Sul;Derrubadas;23829;1875;11822;11127;2169;16133.54
2011;RS;Rio Grande do Sul;Dezesseis de Novembro;7066;757;4935;10191;1102;8522.94
2011;RS;Rio Grande do Sul;Dilermando de Aguiar;30579;6636;9467;11699;1273;19532.81
2011;RS;Rio Grande do Sul;Dois Irmãos;5711;437267;367325;79566;143758;36958.80
2011;RS;Rio Grande do Sul;Dois Irmãos das Missões;39831;3759;12618;8929;2999;31809.70
2011;RS;Rio Grande do Sul;Dois Lajeados;23305;4856;18326;11293;3180;18568.63
2011;RS;Rio Grande do Sul;Dom Feliciano;52184;5844;34741;42717;4987;9726.03
2011;RS;Rio Grande do Sul;Dom Pedro de Alcântara;4662;4054;12532;9148;2266;12838.76
2011;RS;Rio Grande do Sul;Dom Pedrito;165774;74677;247188;111755;43372;16573.82
2011;RS;Rio Grande do Sul;Dona Francisca;10148;8868;11773;10802;2738;13181.74
2011;RS;Rio Grande do Sul;Doutor Maurício Cardoso;47416;5343;34267;16455;5068;20731.28
2011;RS;Rio Grande do Sul;Doutor Ricardo;11837;4760;8457;7124;2513;17148.20
2011;RS;Rio Grande do Sul;Eldorado do Sul;37966;141857;331237;107756;128289;21415.01
2011;RS;Rio Grande do Sul;Encantado;20281;131421;199193;54198;62317;22620.62
2011;RS;Rio Grande do Sul;Encruzilhada do Sul;68914;16868;85084;70673;14278;10397.39
2011;RS;Rio Grande do Sul;Engenho Velho;10711;1255;8378;6927;1010;19095.05
2011;RS;Rio Grande do Sul;Entre-Ijuís;66248;7622;63620;25836;11171;19650.74
2011;RS;Rio Grande do Sul;Entre Rios do Sul;15331;278462;14824;11986;2408;105939.68
2011;RS;Rio Grande do Sul;Erebango;25931;5765;17321;10583;3528;21283.79
2011;RS;Rio Grande do Sul;Erechim;36329;932985;1245963;255696;367469;29335.79
2011;RS;Rio Grande do Sul;Ernestina;37299;6697;21300;11088;3594;25891.08
2011;RS;Rio Grande do Sul;Herval;18700;2287;14987;19406;2144;8527.01
2011;RS;Rio Grande do Sul;Erval Grande;23294;3828;19320;14906;4257;12798.35
